datetime,open,high,low,close,volume
2020-04-12 17:00:00,134.981,135.221,134.944,135.201,0
2020-04-12 18:00:00,135.084,135.218,134.854,135.018,0
2020-04-12 19:00:00,135.022,135.169,134.91,134.98,0
2020-04-12 20:00:00,134.981,135.018,134.76,134.825,0
2020-04-12 21:00:00,134.83,134.847,134.598,134.8,0
2020-04-12 22:00:00,134.795,134.857,134.694,134.696,0
2020-04-12 23:00:00,134.692,134.768,134.68,134.716,0
2020-04-13 00:00:00,134.716,134.741,134.504,134.564,0
2020-04-13 01:00:00,134.564,134.681,134.53,134.607,0
2020-04-13 02:00:00,134.605,135.116,134.565,135.033,0
2020-04-13 03:00:00,135.034,135.139,134.9,134.92,0
2020-04-13 04:00:00,134.922,135.1,134.874,135.074,0
2020-04-13 05:00:00,135.074,135.136,134.961,135.012,0
2020-04-13 06:00:00,135.012,135.057,134.797,134.81,0
2020-04-13 07:00:00,134.81,134.879,134.751,134.777,0
2020-04-13 08:00:00,134.777,134.815,134.65,134.717,0
2020-04-13 09:00:00,134.718,134.836,134.663,134.788,0
2020-04-13 10:00:00,134.787,134.866,134.509,134.703,0
2020-04-13 11:00:00,134.702,134.823,134.641,134.657,0
2020-04-13 12:00:00,134.655,134.792,134.642,134.663,0
2020-04-13 13:00:00,134.659,134.752,134.583,134.726,0
2020-04-13 14:00:00,134.726,134.78,134.62,134.711,0
2020-04-13 15:00:00,134.712,134.787,134.608,134.752,0
2020-04-13 16:00:00,134.755,134.829,134.692,134.73,0
2020-04-13 17:00:00,134.692,134.825,134.681,134.748,0
2020-04-13 18:00:00,134.746,134.808,134.651,134.75,0
2020-04-13 19:00:00,134.746,134.856,134.743,134.743,0
2020-04-13 20:00:00,134.743,134.824,134.579,134.797,0
2020-04-13 21:00:00,134.797,135.141,134.739,135.113,0
2020-04-13 22:00:00,135.11,135.215,135.059,135.211,0
2020-04-13 23:00:00,135.209,135.276,135.141,135.204,0
2020-04-14 00:00:00,135.201,135.407,135.201,135.29,0
2020-04-14 01:00:00,135.29,135.398,135.195,135.278,0
2020-04-14 02:00:00,135.279,135.29,135.037,135.26,0
2020-04-14 03:00:00,135.26,135.347,135.134,135.241,0
2020-04-14 04:00:00,135.239,135.342,135.074,135.101,0
2020-04-14 05:00:00,135.101,135.129,134.626,134.866,0
2020-04-14 06:00:00,134.864,134.902,134.568,134.795,0
2020-04-14 07:00:00,134.795,134.892,134.607,134.804,0
2020-04-14 08:00:00,134.799,135.109,134.75,135.073,0
